종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
013720,청보산업,"8,800","-90","1.01","8,800","8,790","122,266","1,071,397,380","8,880","8,920","8,600","500",원(KRW),"8,178,771","71,973,184,800",
066360,체리부로,"2,375","-5","0.21","2,375","2,355","279,716","665,133,710","2,390","2,410","2,345","500",원(KRW),"27,872,374","66,196,888,250",
047820,초록뱀,"2,075","-15","0.72","2,075","2,070","2,266,629","4,703,947,535","2,080","2,100","2,060","500",원(KRW),"126,571,392","262,635,638,400",
094360,칩스앤미디어,"10,950","-350","3.10","11,000","10,950","141,986","1,560,950,950","11,250","11,300","10,900","500",원(KRW),"9,640,315","105,561,449,250",
016920,카스,"2,390","-65","2.65","2,400","2,390","740,098","1,791,758,190","2,470","2,490","2,380","500",원(KRW),"23,944,698","57,227,828,220",
284620,카이노스메드,"4,260","15","0.35","4,260","4,255","596,483","2,558,001,865","4,390","4,390","4,245","100",원(KRW),"104,942,629","447,055,599,540",
293490,카카오게임즈,"46,900","-600","1.26","46,950","46,900","573,945","26,952,853,900","47,550","47,550","46,750","100",원(KRW),"74,051,634","3,473,021,634,600",
042000,카페24,"64,300","-900","1.38","64,400","64,300","1,085,778","73,024,629,400","66,200","70,300","64,000","500",원(KRW),"9,430,597","606,387,387,100",
317530,캐리소프트,"4,640","25","0.54","4,640","4,635","52,875","244,432,620","4,615","4,680","4,555","500",원(KRW),"6,761,196","31,371,949,440",
071850,캐스텍코리아,"3,310","-55","1.63","3,320","3,310","480,184","1,621,825,110","3,485","3,485","3,300","500",원(KRW),"16,569,188","54,844,012,280",
180400,캔서롭,"7,740","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"23,078,062","178,624,199,880",
050110,캠시스,"2,730","-40","1.44","2,730","2,720","820,410","2,244,400,715","2,770","2,770","2,720","500",원(KRW),"68,760,064","187,714,974,720",
900310,컬러레이,"2,135","-65","2.95","2,135","2,125","310,141","661,526,400","2,195","2,195","2,090","0",중국위안(CNY),"54,000,000","115,290,000,000",
078340,컴투스,"151,700","-2,100","1.37","151,800","151,700","113,384","17,169,868,500","152,200","154,900","149,900","500",원(KRW),"12,866,420","1,951,835,914,000",
307930,컴퍼니케이,"6,860","-40","0.58","6,860","6,840","47,604","327,396,930","6,860","6,970","6,820","500",원(KRW),"15,610,000","107,084,600,000",
263700,케어랩스,"8,540","140","1.67","8,550","8,540","371,996","3,189,556,570","8,450","8,670","8,410","500",원(KRW),"17,236,032","147,195,713,280",
214370,케어젠,"72,100","-900","1.23","72,300","72,100","33,957","2,464,657,000","73,000","73,300","71,600","500",원(KRW),"10,743,000","774,570,300,000",
221980,케이디켐,"12,900","-100","0.77","13,000","12,900","3,277","42,638,300","13,000","13,150","12,900","500",원(KRW),"4,034,800","52,048,920,000",
043290,케이맥,"2,025","-70","3.34","2,030","2,025","1,042,875","2,132,752,190","2,055","2,090","2,015","100",원(KRW),"37,161,291","75,251,614,275",
317030,케이비17호스팩,"2,020","0","0.00","2,025","2,015","286","577,720","2,020","2,020","2,020","100",원(KRW),"5,461,000","11,031,220,000",
323940,케이비제18호스팩,"2,005","0","0.00","2,010","2,005","21,326","42,676,630","2,000","2,005","2,000","100",원(KRW),"7,822,000","15,683,110,000",
330990,케이비제19호스팩,"2,020","0","0.00","2,030","2,015","8,213","16,590,260","2,020","2,020","2,020","100",원(KRW),"4,301,000","8,688,020,000",
342550,케이비제20호스팩,"2,005","0","0.00","2,005","1,995","22,455","44,825,255","1,995","2,005","1,995","100",원(KRW),"6,501,000","13,034,505,000",
192250,케이사인,"1,575","-45","2.78","1,580","1,575","2,326,648","3,692,346,145","1,620","1,625","1,565","100",원(KRW),"69,671,257","109,732,229,775",
115500,케이씨에스,"5,640","0","0.00","5,680","5,640","59,861","337,359,000","5,660","5,750","5,570","500",원(KRW),"12,000,000","67,680,000,000",
089150,케이씨티,"5,400","-50","0.92","5,400","5,360","140,388","748,091,330","5,460","5,470","5,250","500",원(KRW),"17,150,000","92,610,000,000",
025880,케이씨피드,"2,410","50","2.12","2,410","2,400","1,184,842","2,864,139,235","2,385","2,485","2,320","500",원(KRW),"16,715,858","40,285,217,780",
093320,케이아이엔엑스,"65,100","-1,900","2.84","65,200","65,100","86,370","5,674,262,300","67,500","67,500","64,900","500",원(KRW),"4,880,000","317,688,000,000",
073010,케이에스피,"1,495","-15","0.99","1,500","1,490","113,550","171,208,965","1,515","1,535","1,495","500",원(KRW),"36,192,257","54,107,424,215",
105330,케이엔더블유,"6,280","-70","1.10","6,280","6,250","33,128","208,481,330","6,350","6,380","6,250","500",원(KRW),"10,261,347","64,441,259,160",
272110,케이엔제이,"10,700","-250","2.28","10,750","10,700","55,285","591,081,050","10,700","10,850","10,600","500",원(KRW),"6,345,432","67,896,122,400",
039420,케이엘넷,"2,645","-35","1.31","2,660","2,645","100,918","267,904,705","2,680","2,680","2,615","500",원(KRW),"24,154,730","63,889,260,850",
083550,케이엠,"13,200","500","3.94","13,200","13,150","254,117","3,331,669,750","12,900","13,300","12,800","500",원(KRW),"10,282,028","135,722,769,600",
032500,케이엠더블유,"77,100","-1,200","1.53","77,200","77,100","352,790","27,309,386,500","78,300","78,400","76,700","500",원(KRW),"39,820,883","3,070,190,079,300",
225430,케이엠제약,"3,125","-65","2.04","3,135","3,125","249,750","785,953,355","3,200","3,215","3,110","100",원(KRW),"21,387,050","66,834,531,250",
064820,케이프,"4,940","-50","1.00","4,960","4,940","180,649","905,256,090","4,985","5,120","4,940","500",원(KRW),"30,542,984","150,882,340,960",
347140,케이프이에스제4호,"2,035","5","0.25","2,035","2,030","11,000","22,330,100","2,030","2,035","2,030","100",원(KRW),"3,009,000","6,123,315,000",
256940,케이피에스,"20,900","600","2.96","20,950","20,900","251,656","5,276,433,050","20,400","21,500","19,900","500",원(KRW),"15,339,588","320,597,389,200",
024880,케이피에프,"4,850","160","3.41","4,870","4,845","562,004","2,745,903,960","4,750","5,040","4,650","500",원(KRW),"17,718,250","85,933,512,500",
042040,케이피엠테크,"3,300","-90","2.65","3,300","3,295","3,168,209","10,492,991,595","3,395","3,395","3,285","100",원(KRW),"137,795,739","454,725,938,700",
054410,케이피티유,"5,490","-160","2.83","5,520","5,480","41,539","231,085,890","5,650","5,660","5,480","500",원(KRW),"5,060,000","27,779,400,000",
274090,켄코아에어로스페이스,"8,410","-270","3.11","8,430","8,410","63,104","534,634,590","8,700","8,700","8,410","500",원(KRW),"9,009,832","75,772,687,120",
217600,켐온,"4,955","-25","0.50","4,960","4,955","1,017,262","5,081,669,285","4,970","5,040","4,955","100",원(KRW),"63,861,340","316,432,939,700",
089010,켐트로닉스,"21,650","-50","0.23","21,650","21,600","280,151","6,032,850,150","21,500","21,900","21,000","500",원(KRW),"14,858,157","321,679,099,050",
220260,켐트로스,"6,930","160","2.36","6,940","6,930","9,170,422","64,932,739,630","6,770","7,350","6,680","100",원(KRW),"26,323,057","182,418,785,010",
052400,코나아이,"26,700","-300","1.11","26,750","26,700","65,560","1,753,590,750","27,000","27,200","26,650","500",원(KRW),"15,559,118","415,428,450,600",
033110,코너스톤네트웍스,"204","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"129,772,391","26,473,567,764",
094860,코닉글로리,"2,545","-45","1.74","2,545","2,535","621,313","1,588,367,445","2,605","2,620","2,530","100",원(KRW),"50,642,595","128,885,404,275",
046070,코다코,"1,195","5","0.42","1,195","1,190","162,138","194,159,430","1,180","1,235","1,165","500",원(KRW),"39,064,256","46,681,785,920",
047770,코데즈컴바인,"2,700","-55","2.00","2,710","2,700","122,638","333,904,960","2,750","2,750","2,700","500",원(KRW),"37,842,602","102,175,025,400",
078940,코드네이처,"2,195","-85","3.73","2,195","2,190","94,729","208,554,000","2,275","2,275","2,170","500",원(KRW),"30,151,608","66,182,779,560",
080530,코디,"1,830","-20","1.08","1,830","1,815","135,340","247,574,885","1,840","1,870","1,815","500",원(KRW),"24,203,974","44,293,272,420",
224060,코디엠,"525","-29","5.23","526","525","70,767,658","38,797,435,167","554","583","518","100",원(KRW),"263,233,774","138,197,731,350",
078650,코렌,"1,030","-40","3.74","1,040","1,030","538,283","560,238,725","1,070","1,080","1,030","500",원(KRW),"68,975,373","71,044,634,190",
104540,코렌텍,"13,700","350","2.62","13,700","13,600","147,344","2,038,310,950","13,650","14,300","13,300","500",원(KRW),"10,587,341","145,046,571,700",
027050,코리아나,"5,030","-90","1.76","5,030","5,020","482,509","2,428,201,710","5,100","5,100","5,000","500",원(KRW),"40,000,000","201,200,000,000",
290510,코리아센터,"9,160","-70","0.76","9,170","9,160","2,306,746","21,408,931,600","9,240","9,420","9,030","100",원(KRW),"72,999,812","668,678,277,920",
190650,코리아에셋투자증권,"7,730","-60","0.77","7,790","7,730","14,711","114,330,660","7,790","7,870","7,730","5,000",원(KRW),"6,388,000","49,379,240,000",
101670,코리아에스이,"1,255","-30","2.33","1,260","1,250","187,879","237,459,645","1,300","1,300","1,245","200",원(KRW),"18,900,000","23,719,500,000",
123410,코리아에프티,"2,785","-10","0.36","2,795","2,785","140,248","391,418,210","2,785","2,835","2,780","100",원(KRW),"27,841,064","77,537,363,240",
036690,코맥스,"5,110","-30","0.58","5,110","5,070","69,679","355,107,580","5,100","5,170","5,060","500",원(KRW),"14,991,767","76,607,929,370",
049430,코메론,"8,830","-40","0.45","8,870","8,800","17,627","155,480,950","8,870","8,960","8,760","500",원(KRW),"9,048,000","79,893,840,000",
183300,코미코,"45,050","100","0.22","45,050","44,950","46,195","2,079,285,550","44,950","45,500","44,350","500",원(KRW),"9,769,540","440,117,777,000",
041960,코미팜,"13,900","-150","1.07","13,900","13,850","452,843","6,327,111,350","14,150","14,300","13,800","100",원(KRW),"64,185,876","892,183,676,400",
089890,코세스,"7,700","-280","3.51","7,740","7,690","235,395","1,824,125,180","7,910","7,950","7,630","500",원(KRW),"16,584,962","127,704,207,400",
009730,코센,"905","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"29,170,165","26,398,999,325",
082660,코스나인,"1,700","-30","1.73","1,700","1,690","442,863","749,251,955","1,760","1,760","1,665","500",원(KRW),"30,084,881","51,144,297,700",
222040,코스맥스엔비티,"8,200","-40","0.49","8,200","8,170","108,807","888,194,800","8,230","8,340","8,040","500",원(KRW),"20,628,000","169,149,600,000",
241710,코스메카코리아,"12,750","-200","1.54","12,750","12,700","39,575","505,565,050","12,850","12,900","12,700","500",원(KRW),"10,680,000","136,170,000,000",
069110,코스온,"5,100","-130","2.49","5,130","5,100","164,030","844,383,230","5,130","5,240","5,090","500",원(KRW),"20,173,312","102,883,891,200",
166480,코아스템,"23,300","-400","1.69","23,300","23,150","108,222","2,515,135,000","23,450","23,600","23,100","500",원(KRW),"15,717,440","366,216,352,000",
045970,코아시아,"8,520","20","0.24","8,530","8,520","140,974","1,198,759,090","8,500","8,570","8,450","500",원(KRW),"26,314,876","224,202,743,520",
029960,코엔텍,"9,010","-90","0.99","9,020","9,010","245,980","2,224,222,830","9,100","9,120","8,990","500",원(KRW),"50,000,000","450,500,000,000",
102940,코오롱생명과학,"29,450","-350","1.17","29,450","29,250","53,103","1,561,753,250","29,800","29,800","28,650","500",원(KRW),"11,412,356","336,093,884,200",
950160,코오롱티슈진,"8,010","0","0.00","0","0","0","0","0","0","0","0",미국달러(USD),"61,117,550","489,551,575,500",
033290,코웰패션,"5,590","-90","1.58","5,600","5,590","234,415","1,317,041,440","5,690","5,690","5,580","500",원(KRW),"88,500,234","494,716,308,060",
056360,코위버,"10,050","-250","2.43","10,100","10,050","56,526","571,836,100","10,200","10,250","10,050","500",원(KRW),"9,796,800","98,457,840,000",
282880,코윈테크,"20,150","150","0.75","20,200","20,100","37,277","748,296,550","20,250","20,250","19,950","500",원(KRW),"9,251,492","186,417,563,800",
121850,코이즈,"1,300","-5","0.38","1,310","1,300","30,978","40,207,660","1,295","1,310","1,290","500",원(KRW),"15,411,517","20,034,972,100",
015710,코콤,"6,810","-60","0.87","6,820","6,810","70,933","483,566,200","6,800","6,850","6,760","500",원(KRW),"17,530,500","119,382,705,000",
052330,코텍,"8,890","-230","2.52","8,900","8,890","107,342","958,586,630","9,090","9,120","8,770","500",원(KRW),"15,574,552","138,457,767,280",
126600,코프라,"4,100","-75","1.80","4,100","4,085","198,822","816,771,780","4,175","4,175","3,995","500",원(KRW),"21,115,634","86,574,099,400",
200130,콜마비앤에이치,"55,300","-2,100","3.66","55,300","55,200","454,701","25,371,433,700","56,800","57,500","54,800","500",원(KRW),"29,543,558","1,633,758,757,400",
317690,퀀타매트릭스,"22,350","-1,450","6.09","22,350","22,300","1,399,954","31,414,217,400","23,300","23,400","21,800","500",원(KRW),"14,589,324","326,071,391,400",
060280,큐렉소,"6,340","140","2.26","6,340","6,330","102,629","644,306,800","6,320","6,390","6,150","500",원(KRW),"33,403,061","211,775,406,740",
040350,큐로컴,"1,975","15","0.77","1,975","1,970","379,640","744,817,905","1,990","1,995","1,945","500",원(KRW),"113,758,041","224,672,130,975",
051780,큐로홀딩스,"667","-16","2.34","670","667","265,425","178,247,767","683","683","666","500",원(KRW),"103,310,321","68,907,984,107",
115180,큐리언트,"32,000","-450","1.39","32,000","31,900","72,185","2,322,016,700","32,450","32,600","31,500","500",원(KRW),"8,843,589","282,994,848,000",
043090,큐브앤컴퍼니,"2,025","55","2.79","2,025","2,010","306,555","617,087,275","1,985","2,040","1,985","500",원(KRW),"32,590,313","65,995,383,825",
182360,큐브엔터,"3,400","-50","1.45","3,405","3,400","98,521","338,558,205","3,455","3,480","3,400","100",원(KRW),"34,518,838","117,364,049,200",
066310,큐에스아이,"15,800","50","0.32","15,800","15,650","46,168","723,326,400","15,850","15,950","15,500","500",원(KRW),"8,278,230","130,796,034,000",
016600,큐캐피탈,"554","-6","1.07","554","552","825,174","457,694,918","563","570","551","500",원(KRW),"167,901,923","93,017,665,342",
043590,크로바하이텍,"1,490","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"23,300,000","34,717,000,000",
114120,크루셜텍,"1,530","-10","0.65","1,530","1,520","200,875","307,285,050","1,550","1,550","1,510","1,000",원(KRW),"20,961,315","32,070,811,950",
110790,크리스에프앤씨,"22,350","-700","3.04","22,550","22,350","8,735","197,260,200","23,000","23,050","22,300","1,000",원(KRW),"11,715,480","261,840,978,000",
900250,크리스탈신소재,"1,775","-20","1.11","1,775","1,770","930,813","1,653,669,240","1,800","1,805","1,765","0.5",미국달러(USD),"67,783,852","120,316,337,300",
083790,크리스탈지노믹스,"17,150","300","1.78","17,150","17,100","2,210,408","38,081,811,000","17,350","17,600","16,900","500",원(KRW),"45,891,205","787,034,165,750",
045520,크린앤사이언스,"29,700","100","0.34","29,700","29,650","103,349","3,080,662,750","29,500","30,200","29,450","500",원(KRW),"6,500,000","193,050,000,000",
214150,클래시스,"15,400","-150","0.96","15,400","15,350","123,862","1,906,871,050","15,400","15,550","15,250","100",원(KRW),"64,709,168","996,521,187,200",
352770,클리노믹스,"19,700","1,350","7.36","19,750","19,700","1,990,274","38,092,744,100","18,800","19,850","18,150","100",원(KRW),"13,205,141","260,141,277,700",
237880,클리오,"17,450","-500","2.79","17,450","17,400","54,053","944,157,400","17,750","17,800","17,250","500",원(KRW),"17,150,088","299,269,035,600",
139670,키네마스터,"26,700","200","0.75","26,750","26,650","566,218","15,158,269,300","27,400","29,150","24,700","500",원(KRW),"13,546,307","361,686,396,900",
311270,키움제5호스팩,"2,050","15","0.74","2,050","2,030","570","1,157,490","2,030","2,050","2,030","100",원(KRW),"3,600,000","7,380,000,000",
054780,키이스트,"11,250","-600","5.06","11,300","11,250","215,888","2,447,752,800","11,700","11,700","11,200","500",원(KRW),"17,071,366","192,052,867,500",
219130,타이거일렉,"15,500","450","2.99","15,650","15,500","117,347","1,830,608,850","14,950","16,200","14,850","500",원(KRW),"6,314,290","97,871,495,000",
065130,탑엔지니어링,"9,800","-180","1.80","9,800","9,790","262,930","2,581,148,260","9,980","9,980","9,750","500",원(KRW),"15,976,257","156,567,318,600",
023160,태광,"6,720","-60","0.88","6,740","6,720","78,527","529,169,190","6,770","6,780","6,710","500",원(KRW),"26,500,000","178,080,000,000",
053620,태양,"8,360","20","0.24","8,360","8,320","7,322","60,936,050","8,340","8,420","8,280","500",원(KRW),"8,600,000","71,896,000,000",
044490,태웅,"14,650","-450","2.98","14,750","14,650","90,472","1,333,773,950","15,000","15,000","14,600","500",원(KRW),"20,007,381","293,108,131,650",
124560,태웅로직스,"5,720","180","3.25","5,720","5,710","4,978,375","28,246,523,500","5,580","5,830","5,450","100",원(KRW),"19,536,792","111,750,450,240",
191420,테고사이언스,"29,200","-800","2.67","29,200","29,050","47,987","1,418,330,850","29,450","30,250","29,000","500",원(KRW),"8,085,634","236,100,512,800",
073640,테라사이언스,"2,100","-45","2.10","2,110","2,100","424,130","900,323,910","2,145","2,165","2,095","100",원(KRW),"58,617,159","123,096,033,900",
182690,테라셈,"2,950","-60","1.99","2,950","2,940","1,446,565","4,458,305,005","3,120","3,340","2,810","500",원(KRW),"21,163,148","62,431,286,600",
066700,테라젠이텍스,"9,990","20","0.20","9,990","9,980","201,662","2,015,360,720","9,970","10,100","9,900","500",원(KRW),"32,414,435","323,820,205,650",
095610,테스,"28,450","-100","0.35","28,450","28,400","175,060","4,974,888,400","28,300","28,850","28,050","500",원(KRW),"19,768,226","562,406,029,700",
131970,테스나,"44,750","-1,050","2.29","44,750","44,700","197,803","8,876,730,700","45,500","45,500","44,550","500",원(KRW),"14,759,577","660,491,070,750",
089030,테크윙,"20,250","200","1.00","20,250","20,200","294,858","5,958,394,250","20,050","20,600","19,800","500",원(KRW),"19,318,786","391,205,416,500",
054450,텔레칩스,"12,100","-450","3.59","12,100","12,050","168,106","2,046,054,000","12,400","12,450","12,000","500",원(KRW),"13,505,911","163,421,523,100",
091440,텔레필드,"3,140","-60","1.88","3,140","3,120","60,152","189,361,840","3,190","3,200","3,110","500",원(KRW),"9,175,875","28,812,247,500",
200230,텔콘RF제약,"6,210","-120","1.90","6,210","6,200","937,205","5,838,503,500","6,340","6,350","6,180","100",원(KRW),"87,509,012","543,430,964,520",
215480,토박스코리아,"1,215","-55","4.33","1,215","1,210","2,916,742","3,571,744,150","1,255","1,260","1,205","100",원(KRW),"42,817,169","52,022,860,335",
051360,토비스,"7,300","-20","0.27","7,310","7,290","144,008","1,052,274,860","7,320","7,470","7,240","500",원(KRW),"16,717,058","122,034,523,400",
045340,토탈소프트,"4,725","-135","2.78","4,725","4,700","158,753","753,053,385","4,850","4,855","4,680","500",원(KRW),"8,558,040","40,436,739,000",
108230,톱텍,"12,850","-350","2.65","12,850","12,800","361,665","4,669,260,100","13,200","13,250","12,700","500",원(KRW),"38,023,245","488,598,698,250",
079970,투비소프트,"3,280","-25","0.76","3,280","3,270","3,745,535","12,885,791,160","3,300","3,615","3,205","500",원(KRW),"31,804,885","104,320,022,800",
105550,트루윈,"4,115","5","0.12","4,115","4,110","351,980","1,457,211,680","4,110","4,255","4,010","500",원(KRW),"12,171,807","50,086,985,805",
026150,특수건설,"6,920","-110","1.56","6,920","6,900","253,984","1,766,732,980","7,020","7,050","6,880","500",원(KRW),"15,625,726","108,130,023,920",
322180,티라유텍,"13,000","100","0.78","13,050","13,000","44,201","573,995,650","12,850","13,250","12,600","100",원(KRW),"5,433,750","70,638,750,000",
117730,티로보틱스,"7,320","20","0.27","7,320","7,310","2,116,985","16,342,097,540","7,390","8,050","7,300","500",원(KRW),"11,158,858","81,682,840,560",
033830,티비씨,"1,120","-10","0.88","1,120","1,115","1,171,221","1,305,985,725","1,120","1,140","1,090","500",원(KRW),"100,000,000","112,000,000,000",
057680,티사이언티픽,"3,040","0","0.00","3,045","3,040","629,666","1,952,852,270","3,080","3,240","3,030","500",원(KRW),"46,826,217","142,351,699,680",
064760,티씨케이,"105,200","2,600","2.53","105,200","105,100","60,813","6,326,109,200","101,600","105,400","101,100","500",원(KRW),"11,675,000","1,228,210,000,000",
246710,티앤알바이오팹,"17,500","-500","2.78","17,550","17,450","350,131","6,125,953,650","17,900","18,050","16,950","500",원(KRW),"8,407,415","147,129,762,500",
340570,티앤엘,"40,900","-1,200","2.85","40,900","40,850","67,858","2,787,259,900","42,700","42,700","40,650","500",원(KRW),"4,064,000","166,217,600,000",
277880,티에스아이,"10,500","-200","1.87","10,550","10,500","53,107","557,832,050","10,800","10,800","10,300","500",원(KRW),"9,267,115","97,304,707,500",
131290,티에스이,"53,100","-3,100","5.52","53,300","53,100","90,981","4,888,978,300","55,700","56,100","53,000","500",원(KRW),"11,061,429","587,361,879,900",
356860,티엘비,"56,400","-19,500","0.00","56,500","56,400","2,329,695","147,267,967,300","75,900","76,100","56,300","500",원(KRW),"4,916,315","277,280,166,000",
062860,티엘아이,"7,150","-50","0.69","7,150","7,130","15,466","111,300,710","7,410","7,420","7,130","500",원(KRW),"9,872,720","70,589,948,000",
321550,티움바이오,"16,900","-600","3.43","17,000","16,900","475,043","8,192,215,300","17,800","17,850","16,900","500",원(KRW),"23,471,826","396,673,859,400",
104480,티케이케미칼,"2,160","60","2.86","2,160","2,155","8,451,645","18,820,353,115","2,070","2,420","2,060","500",원(KRW),"90,895,434","196,334,137,440",
081150,티플랙스,"3,090","-55","1.75","3,090","3,085","374,504","1,162,434,895","3,145","3,150","3,085","500",원(KRW),"24,268,402","74,989,362,180",
130740,티피씨글로벌,"2,860","80","2.88","2,870","2,860","1,475,325","4,468,656,955","2,780","3,325","2,705","500",원(KRW),"10,791,244","30,862,957,840",
084730,팅크웨어,"11,850","-1,650","12.22","11,850","11,800","871,813","10,596,179,550","13,500","13,550","11,650","500",원(KRW),"10,425,682","123,544,331,700",
046210,파나진,"4,420","0","0.00","4,420","4,385","37,175","163,367,150","4,490","4,490","4,315","500",원(KRW),"32,136,660","142,044,037,200",
034230,파라다이스,"16,150","-450","2.71","16,150","16,100","560,200","9,038,620,550","16,250","16,300","15,950","500",원(KRW),"90,942,672","1,468,724,152,800",
033540,파라텍,"11,600","-300","2.52","11,700","11,600","314,013","3,656,688,950","12,000","12,050","11,150","500",원(KRW),"16,983,690","197,010,804,000",
043200,파루,"3,015","-35","1.15","3,015","3,010","992,974","3,024,828,505","3,090","3,100","3,010","500",원(KRW),"38,785,447","116,938,122,705",
214450,파마리서치프로덕트,"59,000","-800","1.34","59,100","59,000","46,257","2,742,918,200","59,800","60,000","58,600","500",원(KRW),"9,789,072","577,555,248,000",
208340,파멥신,"19,200","-400","2.04","19,250","19,150","248,151","4,755,944,000","19,800","19,800","18,850","500",원(KRW),"14,234,550","273,303,360,000",
177830,파버나인,"5,580","-20","0.36","5,580","5,570","124,805","698,636,900","5,650","5,660","5,560","500",원(KRW),"13,532,347","75,510,496,260",
037070,파세코,"13,400","50","0.37","13,450","13,400","153,760","2,082,173,650","13,500","13,750","13,400","500",원(KRW),"14,000,000","187,600,000,000",
150900,파수,"7,930","-30","0.38","7,970","7,930","93,022","748,712,410","8,150","8,210","7,650","500",원(KRW),"11,153,093","88,444,027,490",
037030,파워넷,"5,360","-130","2.37","5,380","5,370","876,208","4,749,373,810","5,490","5,570","5,350","1,000",원(KRW),"15,879,575","85,114,522,000",
047310,파워로직스,"8,420","-210","2.43","8,430","8,420","718,150","6,075,328,880","8,630","8,650","8,400","500",원(KRW),"34,420,982","289,824,668,440",
170790,파이오링크,"13,600","200","1.49","13,650","13,600","133,910","1,837,174,150","13,650","13,950","13,550","500",원(KRW),"6,856,330","93,246,088,000",
049120,파인디앤씨,"1,745","-10","0.57","1,745","1,740","24,352","42,516,045","1,790","1,790","1,725","500",원(KRW),"26,359,944","45,998,102,280",
038950,파인디지털,"5,930","-40","0.67","5,970","5,920","32,220","192,584,770","5,970","6,030","5,910","500",원(KRW),"10,210,765","60,549,836,450",
106240,파인테크닉스,"3,885","-80","2.02","3,885","3,880","358,819","1,396,882,665","3,960","3,960","3,875","500",원(KRW),"43,407,136","168,636,723,360",
131760,파인텍,"1,575","-15","0.94","1,580","1,575","339,565","537,425,765","1,590","1,600","1,565","500",원(KRW),"42,925,080","67,607,001,000",
065690,파커스,"3,035","0","0.00","3,035","3,020","25,438","76,697,130","3,035","3,045","2,990","500",원(KRW),"13,963,509","42,379,249,815",
140860,파크시스템스,"70,400","-600","0.85","70,600","70,400","18,011","1,276,505,300","70,200","71,500","70,200","500",원(KRW),"6,668,855","469,487,392,000",
091700,파트론,"10,400","-100","0.95","10,450","10,400","537,870","5,615,326,650","10,450","10,550","10,300","500",원(KRW),"54,156,410","563,226,664,000",
038160,팍스넷,"862","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"12,240,376","10,551,204,112",
032800,판타지오,"937","-52","5.26","938","937","1,762,943","1,683,560,749","993","994","935","500",원(KRW),"72,703,943","68,123,594,591",
318010,팜스빌,"11,200","-100","0.88","11,200","11,150","16,608","186,545,300","11,200","11,350","11,150","500",원(KRW),"7,929,338","88,808,585,600",
027710,팜스토리,"1,205","35","2.99","1,205","1,200","1,694,792","2,020,522,910","1,180","1,210","1,160","500",원(KRW),"111,416,600","134,257,003,000",
225590,패션플랫폼,"1,290","-25","1.90","1,290","1,280","182,640","236,436,325","1,315","1,320","1,275","100",원(KRW),"26,636,713","34,361,359,770",
054300,팬스타엔터프라이즈,"737","-15","1.99","743","737","295,213","219,693,651","744","752","737","500",원(KRW),"52,447,890","38,654,094,930",
068050,팬엔터테인먼트,"4,690","-230","4.67","4,695","4,690","701,623","3,363,144,755","4,890","5,010","4,640","500",원(KRW),"27,247,982","127,793,035,580",
222110,팬젠,"9,720","-20","0.21","9,730","9,720","37,872","368,237,900","9,740","9,830","9,650","500",원(KRW),"9,641,781","93,718,111,320",
263750,펄어비스,"261,100","17,700","7.27","261,100","260,800","93,046","23,682,833,900","245,300","267,800","240,700","500",원(KRW),"13,079,850","3,415,148,835,000",
251970,펌텍코리아,"14,750","-200","1.34","14,800","14,750","29,715","438,565,050","14,800","14,950","14,700","500",원(KRW),"12,400,000","182,900,000,000",
087010,펩트론,"17,000","250","1.49","17,000","16,950","645,734","11,040,624,900","17,350","17,400","16,850","500",원(KRW),"15,326,500","260,550,500,000",
043370,평화정공,"8,200","0","0.00","8,210","8,200","39,967","328,410,460","8,270","8,270","8,160","500",원(KRW),"21,000,000","172,200,000,000",
119500,포메탈,"4,125","365","9.71","4,125","4,120","20,645,682","89,294,993,595","3,750","4,650","3,720","500",원(KRW),"11,847,232","48,869,832,000",
016670,포비스티앤씨,"1,055","45","4.46","1,055","1,050","6,068,965","6,319,164,200","1,025","1,070","1,010","500",원(KRW),"86,559,394","91,320,160,670",
056730,포스링크,"1,550","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"70,703,912","109,591,063,600",
022100,포스코 ICT,"7,060","-90","1.26","7,060","7,050","1,140,350","8,064,326,840","7,170","7,170","7,020","500",원(KRW),"152,034,729","1,073,365,186,740",
009520,포스코엠텍,"4,715","-90","1.87","4,720","4,715","425,666","2,013,497,075","4,815","4,835","4,700","500",원(KRW),"41,642,703","196,345,344,645",
189690,포시에스,"7,980","-210","2.56","8,000","7,980","70,590","568,290,830","8,190","8,210","7,980","500",원(KRW),"8,260,611","65,919,675,780",
318020,포인트모바일,"69,600","9,700","16.19","69,600","69,500","6,254,791","425,876,895,000","61,800","73,900","57,600","100",원(KRW),"6,165,000","429,084,000,000",
256630,포인트엔지니어링,"2,835","-235","7.65","2,840","2,835","1,288,056","3,748,215,915","3,050","3,070","2,820","100",원(KRW),"56,495,312","160,164,209,520",
141020,포티스,"108","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"174,440,126","18,839,533,608",
